YEAR,Plant Id,Combined Heat And Power Plant,Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,EIA Sector Number,Sector Name,NAICS Code,Reported Prime Mover,Reported Fuel Type Code,MER Fuel Type Code,Balancing Authority Code,Physical Unit Label,Tot_MMBtu January,Elec_MMBtu January,Netgen January,Tot_MMBtu February,Elec_MMBtu February,Netgen February,Tot_MMBtu March,Elec_MMBtu March,Netgen March,Tot_MMBtu April,Elec_MMBtu April,Netgen April,Tot_MMBtu May,Elec_MMBtu May,Netgen May,Tot_MMBtu June,Elec_MMBtu June,Netgen June,Tot_MMBtu July,Elec_MMBtu July,Netgen July,Tot_MMBtu August,Elec_MMBtu August,Netgen August,Tot_MMBtu September,Elec_MMBtu September,Netgen September,Tot_MMBtu October,Elec_MMBtu October,Netgen October,Tot_MMBtu November,Elec_MMBtu November,Netgen November,Tot_MMBtu December,Elec_MMBtu December,Netgen December,Total Fuel Consumption MMBtu,Elec Fuel Consumption MMBtu,Net Generation (Megawatthours)
2023,1403,False,Nine Mile Point,Entergy Louisiana LLC,11241.0,LA,WSC,SERC,1,Electric Utility,22,ST,DFO,DFO,MISO,barrels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,1403,False,Nine Mile Point,Entergy Louisiana LLC,11241.0,LA,WSC,SERC,1,Electric Utility,22,ST,NG,NG,MISO,mcf,1197437.0,1197437.0,114494.0,1718319.0,1718319.0,160483.0,496578.0,496578.0,58985.0,2377878.0,2377878.0,185505.0,4314467.0,4314467.0,404002.0,6388337.0,6388337.0,616016.0,5458316.0,5458316.0,510614.0,5927538.0,5927538.0,543087.0,5924992.0,5924992.0,556428.0,3565611.0,3565611.0,332989.0,1765752.0,1765752.0,174564.0,846853.0,846853.0,80607.0,39982078,39982078,3737774.0
2023,1571,False,Chalk Point Power,"Lanyard Power Holdings, LLC",12653.0,MD,SAT,RFC,2,NAICS-22 Non-Cogen,22,GT,BIT,COL,PJM,short tons,9210.0,8885.0,1958.0,14054.0,13332.0,3530.5895,0.0,0.0,0.0,7404.0,6934.0,1359.645,8268.5,7215.5,1638.9814999999999,17377.5,15305.0,4853.6075,28981.0,24881.0,9470.143,28882.0,23641.0,9751.213,20103.0,13872.0,6492.0,14319.0,12528.0,3692.0,13576.5,11387.5,3192.844,9418.0,7064.5,1691.816,0,0,0.0
2023,1571,False,Chalk Point Power,"Lanyard Power Holdings, LLC",12653.0,MD,SAT,RFC,2,NAICS-22 Non-Cogen,22,GT,DFO,DFO,PJM,barrels,4273.0,4273.0,74.0,0.0,0.0,0.0,0.0,0.0,-188.997,0.0,0.0,0.0,0.0,0.0,0.0,9109.0,9109.0,594.386,0.0,0.0,0.0,2710.0,2710.0,141.923,3136.0,3136.0,40.337,10458.0,10458.0,820.973,0.0,0.0,0.0,357.0,357.0,-282.0,30043,30043,1200.622
2023,1571,False,Chalk Point Power,"Lanyard Power Holdings, LLC",12653.0,MD,SAT,RFC,2,NAICS-22 Non-Cogen,22,GT,NG,NG,PJM,mcf,0.0,0.0,0.0,2159.0,2159.0,-124.0,0.0,0.0,-98.003,5884.0,5884.0,284.0,2365.0,2365.0,-85.0,7610.0,7610.0,496.614,7487.0,7487.0,403.0,6722.0,6722.0,352.077,129.0,129.0,1.663,89932.0,89932.0,7060.027,150161.0,150161.0,12032.0,0.0,0.0,0.0,272449,272449,20322.378
2023,1571,False,Chalk Point Power,"Lanyard Power Holdings, LLC",12653.0,MD,SAT,RFC,2,NAICS-22 Non-Cogen,22,ST,DFO,DFO,PJM,barrels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,1571,False,Chalk Point Power,"Lanyard Power Holdings, LLC",12653.0,MD,SAT,RFC,2,NAICS-22 Non-Cogen,22,ST,NG,NG,PJM,mcf,22968.0,22968.0,-3311.0,328338.0,328338.0,29581.0,0.0,0.0,-3021.0,317802.0,317802.0,27169.0,579618.0,579618.0,51298.0,526399.0,526399.0,43377.0,1938353.0,1938353.0,164414.0,950048.0,950048.0,82699.0,2124009.0,2124009.0,190853.0,124507.0,124507.0,8275.0,902449.0,902449.0,81682.0,0.0,0.0,-3865.0,7814491,7814491,669151.0
2023,1571,False,Chalk Point Power,"Lanyard Power Holdings, LLC",12653.0,MD,SAT,RFC,2,NAICS-22 Non-Cogen,22,ST,RFO,RFO,PJM,barrels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,1729,False,Fermi,DTE Electric Company,5109.0,MI,ENC,RFC,1,Electric Utility,22,ST,NUC,NUC,MISO,,8971157.0,8971157.0,858340.0,8113601.0,8113601.0,776291.0,8976790.0,8976790.0,858879.0,8637809.0,8637809.0,826446.0,8876600.0,8876600.0,849293.0,8431930.0,8431930.0,806748.0,8321842.0,8321842.0,796215.0,4813136.0,4813136.0,460510.0,6159751.0,6159751.0,589351.0,8873600.0,8873600.0,849006.0,8643881.0,8643881.0,827027.0,8966391.0,8966391.0,857884.0,97786488,97786488,9355990.0
2023,1729,False,Fermi,DTE Electric Company,5109.0,MI,ENC,RFC,1,Electric Utility,22,GT,DFO,DFO,MISO,barrels,468.0,468.0,-38.0,468.0,468.0,-30.0,834.0,834.0,-14.0,447.0,447.0,-8.0,719.0,719.0,12.0,435.0,435.0,-9.0,416.0,416.0,-3.0,449.0,449.0,-6.0,1267.0,1267.0,40.0,2854.0,2854.0,133.0,821.0,821.0,-1.0,549.0,549.0,-25.0,9727,9727,51.0
2023,1733,False,Monroe (MI),DTE Electric Company,5109.0,MI,ENC,RFC,1,Electric Utility,22,IC,DFO,DFO,MISO,barrels,0.0,0.0,-50.0,52.0,52.0,-25.0,0.0,0.0,-27.0,0.0,0.0,-27.0,0.0,0.0,-27.0,0.0,0.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,-10.0,355.0,355.0,9.0,0.0,0.0,-33.0,12.0,12.0,-35.0,442,442,-252.0
2023,1733,False,Monroe (MI),DTE Electric Company,5109.0,MI,ENC,RFC,1,Electric Utility,22,ST,BIT,COL,MISO,short tons,2040634.0,2040634.0,201041.45,374208.0,374208.0,36091.422,207199.0,207199.0,20925.68,193890.0,193890.0,21394.968,411611.0,411611.0,41131.544,1294206.0,1294206.0,135413.52,2097950.0,2097950.0,226770.16,2391712.0,2391712.0,260188.77,2507650.0,2507650.0,282479.73,2135566.0,2135566.0,232122.84,1279491.0,1279491.0,124415.3,1691849.0,1691849.0,167326.75,16625966,16625966,1749302.1
2023,1733,False,Monroe (MI),DTE Electric Company,5109.0,MI,ENC,RFC,1,Electric Utility,22,ST,DFO,DFO,MISO,barrels,21877.0,21877.0,2155.34,17425.0,17425.0,1680.604,42137.0,42137.0,4255.535,24881.0,24881.0,2745.46,44500.0,44500.0,4446.775,40478.0,40478.0,4235.247,28984.0,28984.0,3132.876,31195.0,31195.0,3393.653,35269.0,35269.0,3972.977,68484.0,68484.0,7443.782,21825.0,21825.0,2122.222,17029.0,17029.0,1684.229,394084,394084,41268.7
2023,1733,False,Monroe (MI),DTE Electric Company,5109.0,MI,ENC,RFC,1,Electric Utility,22,ST,PC,PC,MISO,short tons,955782.0,955782.0,94162.792,473335.0,473335.0,45651.969,405142.0,405142.0,40916.578,506364.0,506364.0,55875.155,989009.0,989009.0,98829.901,746412.0,746412.0,78097.487,1193256.0,1193256.0,128980.66,1376480.0,1376480.0,149744.08,1173714.0,1173714.0,132215.6,1141770.0,1141770.0,124103.37,599646.0,599646.0,58308.419,924347.0,924347.0,91419.448,10485257,10485257,1098305.5
2023,1733,False,Monroe (MI),DTE Electric Company,5109.0,MI,ENC,RFC,1,Electric Utility,22,ST,SUB,COL,MISO,short tons,10556137.0,10556137.0,1039981.4,4467397.0,4467397.0,430869.01,4850700.0,4850700.0,489888.21,4930238.0,4930238.0,544031.42,6290707.0,6290707.0,628618.78,5571113.0,5571113.0,582908.75,7326363.0,7326363.0,791916.31,8712214.0,8712214.0,947781.5,8573916.0,8573916.0,965827.69,7837198.0,7837198.0,851855.01,5737597.0,5737597.0,557913.06,7632078.0,7632078.0,754825.57,82485658,82485658,8586416.7
2023,1891,False,Syl Laskin,"ALLETE, Inc.",12647.0,MN,WNC,MRO,1,Electric Utility,22,ST,DFO,DFO,MISO,barrels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,1891,False,Syl Laskin,"ALLETE, Inc.",12647.0,MN,WNC,MRO,1,Electric Utility,22,ST,NG,NG,MISO,mcf,0.0,0.0,0.0,0.0,0.0,0.0,81743.0,81743.0,5754.0,0.0,0.0,0.0,45855.0,45855.0,3005.0,169333.0,169333.0,12351.0,126705.0,126705.0,9557.0,273137.0,273137.0,20120.0,161891.0,161891.0,12371.0,508468.0,508468.0,38791.0,69378.0,69378.0,5905.0,33371.0,33371.0,2436.0,1469881,1469881,110290.0
2023,1891,False,Syl Laskin,"ALLETE, Inc.",12647.0,MN,WNC,MRO,1,Electric Utility,22,ST,SUB,COL,MISO,short tons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,1893,False,Clay Boswell,"ALLETE, Inc.",12647.0,MN,WNC,MRO,1,Electric Utility,22,IC,DFO,DFO,MISO,barrels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,1893,False,Clay Boswell,"ALLETE, Inc.",12647.0,MN,WNC,MRO,1,Electric Utility,22,ST,NG,NG,MISO,mcf,5093.0,5093.0,462.629,9110.0,9110.0,800.555,4595.0,4595.0,414.846,7191.0,7191.0,655.5,11653.0,11653.0,1042.455,13377.0,13377.0,1242.563,12763.0,12763.0,1188.5,3167.0,3167.0,287.501,5205.0,5205.0,486.968,65521.0,65521.0,5939.204,11543.0,11543.0,1076.827,10293.0,10293.0,948.786,159511,159511,14546.334
2023,1893,False,Clay Boswell,"ALLETE, Inc.",12647.0,MN,WNC,MRO,1,Electric Utility,22,ST,RC,COL,MISO,short tons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,1893,False,Clay Boswell,"ALLETE, Inc.",12647.0,MN,WNC,MRO,1,Electric Utility,22,ST,SUB,COL,MISO,short tons,6363728.0,6363728.0,578023.37,3287704.0,3287704.0,288918.45,5595810.0,5595810.0,505204.15,4410534.0,4410534.0,402069.5,4086090.0,4086090.0,365520.55,5981839.0,5981839.0,555653.44,5260876.0,5260876.0,489889.5,2478428.0,2478428.0,224964.5,1689115.0,1689115.0,158018.03,4127176.0,4127176.0,374112.8,6141278.0,6141278.0,572895.17,5557660.0,5557660.0,512302.21,54980238,54980238,5027571.7
2023,1904,False,Black Dog,Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,CA,NG,NG,MISO,mcf,0.0,0.0,0.0,13187.0,13187.0,12458.0,952544.0,952544.0,45732.0,32553.0,32553.0,20279.0,58127.0,58127.0,26699.0,180903.0,180903.0,66538.0,184142.0,184142.0,70810.0,265312.0,265312.0,74123.0,207720.0,207720.0,64015.0,116565.0,116565.0,38877.0,121427.0,121427.0,46985.0,169892.0,169892.0,49973.0,2302372,2302372,516489.0
2023,1904,False,Black Dog,Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,CT,DFO,DFO,MISO,barrels,9210.0,8885.0,1958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,1904,False,Black Dog,Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,CT,NG,NG,MISO,mcf,0.0,0.0,0.0,322162.0,322162.0,32205.0,924774.0,924774.0,100079.0,391730.0,391730.0,39660.0,491996.0,491996.0,47607.0,1123088.0,1123088.0,108717.0,1209000.0,1209000.0,118989.0,1170137.0,1170137.0,107279.0,1025711.0,1025711.0,96122.0,665725.0,665725.0,62741.0,788318.0,788318.0,78557.0,865876.0,865876.0,79117.0,8978517,8978517,871073.0
2023,1904,False,Black Dog,Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,GT,DFO,DFO,MISO,barrels,0.0,0.0,0.0,14054.0,13332.0,3530.5895,8663.0,8003.0,1863.851,7404.0,6934.0,1359.645,8268.5,7215.5,1638.9814999999999,17377.5,15305.0,4853.6075,28981.0,24881.0,9470.143,28882.0,23641.0,9751.213,20103.0,13872.0,6492.0,14319.0,12528.0,3692.0,13576.5,11387.5,3192.844,9418.0,7064.5,1691.816,0,0,0.0
2023,1904,False,Black Dog,Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,GT,NG,NG,MISO,mcf,224524.0,224524.0,25203.558,127603.0,127603.0,14323.745,316841.0,316841.0,35566.249,210044.0,210044.0,23578.041,181262.0,181262.0,20347.238,440079.0,440079.0,49400.046,477200.0,477200.0,53567.049,421315.0,421315.0,47293.742,298880.0,298880.0,33550.158,203749.0,203749.0,22871.412,294565.0,294565.0,33065.676,392801.0,392801.0,44093.086,3588863,3588863,402860.0
2023,1912,False,High Bridge,Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,CA,NG,NG,MISO,mcf,469188.0,469188.0,73289.0,162469.0,162469.0,25305.0,461227.0,461227.0,73895.0,142811.0,142811.0,21989.0,376681.0,376681.0,45963.0,884098.0,884098.0,142173.0,901458.0,901458.0,146780.0,885551.0,885551.0,143925.0,308154.0,308154.0,49252.0,195652.0,195652.0,29791.0,565922.0,565922.0,90830.0,256826.0,256826.0,125930.0,5610037,5610037,969122.0
2023,1912,False,High Bridge,Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,CT,NG,NG,MISO,mcf,846538.0,846538.0,128564.0,295577.0,295577.0,43649.0,794154.0,794154.0,123939.0,235748.0,235748.0,35225.0,406440.0,406440.0,48628.0,1281301.0,1281301.0,201475.0,1352187.0,1352187.0,210331.0,1274333.0,1274333.0,200855.0,462232.0,462232.0,70443.0,333137.0,333137.0,47714.0,998629.0,998629.0,154164.0,1849820.0,1849820.0,205566.0,10130096,10130096,1470553.0
2023,1915,False,Allen S King,Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,ST,DFO,DFO,MISO,barrels,1288.0,1288.0,117.412,876.0,876.0,81.427,586.0,586.0,-86.758,0.0,0.0,0.0,1109.0,1109.0,103.964,1445.0,1445.0,143.234,17.0,17.0,1.735,1575.0,1575.0,150.7,0.0,0.0,0.0,29.0,29.0,0.0,766.0,766.0,0.0,244.0,244.0,0.0,7935,7935,511.714
2023,1915,False,Allen S King,Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,ST,NG,NG,MISO,mcf,17831.0,17831.0,1624.848,9429.0,9429.0,876.011,11718.0,11718.0,-1734.242,53028.0,53028.0,4915.512,4258.0,4258.0,399.334,2277.0,2277.0,225.675,6146.0,6146.0,612.282,6489.0,6489.0,620.984,611.0,611.0,0.0,8792.0,8792.0,0.0,10015.0,10015.0,0.0,12242.0,12242.0,0.0,142836,142836,7540.404
2023,1915,False,Allen S King,Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,ST,SUB,COL,MISO,short tons,917397.0,917397.0,83596.74,549191.0,549191.0,51025.562,0.0,0.0,0.0,1220313.0,1220313.0,113119.49,685931.0,685931.0,64328.702,1786086.0,1786086.0,177020.09,3079721.0,3079721.0,306817.98,1300149.0,1300149.0,124426.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9538788,9538788,920334.88
2023,1922,False,Monticello Nuclear Facility,Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,ST,NUC,NUC,MISO,,5097967.0,5097967.0,487762.0,4602429.0,4602429.0,440350.0,3566451.0,3566451.0,341230.0,1661369.0,1661369.0,158956.0,2579304.0,2579304.0,246782.0,4773158.0,4773158.0,456685.0,4910902.0,4910902.0,469864.0,4917884.0,4917884.0,470532.0,4180032.0,4180032.0,399936.0,3977696.0,3977696.0,380577.0,4956294.0,4956294.0,474207.0,4876976.0,4876976.0,466618.0,50100462,50100462,4793499.0
2023,1925,False,Prairie Island,Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,ST,NUC,NUC,MISO,,4339484.0,4339484.0,415192.0,3904053.0,3904053.0,373531.0,4333767.0,4333767.0,414645.0,4108479.0,4108479.0,393090.0,4148698.0,4148698.0,396938.0,3981950.0,3981950.0,380984.0,4136845.0,4136845.0,395804.0,4118764.0,4118764.0,394074.0,4012219.0,4012219.0,383880.0,2433732.0,2433732.0,232854.0,0.0,0.0,0.0,0.0,0.0,0.0,39517991,39517991,3780992.0
2023,1925,False,Prairie Island,Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,ST,NUC,NUC,MISO,,4345034.0,4345034.0,415723.0,3920609.0,3920609.0,375115.0,4341721.0,4341721.0,415406.0,4141653.0,4141653.0,396264.0,3442901.0,3442901.0,329409.0,2003016.0,2003016.0,191644.0,4118774.0,4118774.0,394075.0,4100170.0,4100170.0,392295.0,3951358.0,3951358.0,378057.0,639365.0,639365.0,61173.0,0.0,0.0,0.0,0.0,0.0,0.0,35004601,35004601,3349161.0
2023,1927,False,Riverside (MN),Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,CA,DFO,DFO,MISO,barrels,0.0,0.0,0.0,0.0,0.0,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.567,0.0,0.0,0.276,0.0,0.0,0.0,0.0,0.0,0.547,0,0,1.933
2023,1927,False,Riverside (MN),Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,CA,NG,NG,MISO,mcf,0.0,0.0,53870.0,0.0,0.0,31775.747,0.0,0.0,85480.0,0.0,0.0,90162.0,0.0,0.0,40290.0,0.0,0.0,94887.0,0.0,0.0,109004.0,0.0,0.0,95791.71,0.0,0.0,70517.433,0.0,0.0,35338.724,0.0,0.0,52380.0,0.0,0.0,88400.453,0,0,847897.07
2023,1927,False,Riverside (MN),Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,CT,DFO,DFO,MISO,barrels,0.0,0.0,0.0,6.0,6.0,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.505,12.0,12.0,1.023,6.0,6.0,0.514,0.0,0.0,0.0,12.0,12.0,1.106,42,42,3.669
2023,1927,False,Riverside (MN),Northern States Power Co - Minnesota,13781.0,MN,WNC,MRO,1,Electric Utility,22,CT,NG,NG,MISO,mcf,1187281.0,1187281.0,109173.0,728264.0,728264.0,65486.479,1919848.0,1919848.0,178242.0,1849635.0,1849635.0,167294.0,880210.0,880210.0,70747.0,1964423.0,1964423.0,178149.0,2279538.0,2279538.0,210731.0,1913476.0,1913476.0,166984.5,1442053.0,1442053.0,127376.98,742202.0,742202.0,65864.486,1137302.0,1137302.0,102315.0,1873240.0,1873240.0,178824.89,17917472,17917472,1621188.3
2023,2049,False,Jack Watson,Mississippi Power Co,12686.0,MS,ESC,SERC,1,Electric Utility,22,GT,NG,NG,SOCO,mcf,5593.0,5593.0,291.0,695.0,695.0,-3.0,4574.0,4574.0,168.0,193.0,193.0,-12.0,780.0,780.0,-7.0,295.0,295.0,-11.0,4290.0,4290.0,247.0,7152.0,7152.0,433.0,3367.0,3367.0,141.0,526.0,526.0,-3.0,4264.0,4264.0,268.0,0.0,0.0,-19.0,31729,31729,1493.0
2023,2049,False,Jack Watson,Mississippi Power Co,12686.0,MS,ESC,SERC,1,Electric Utility,22,ST,NG,NG,SOCO,mcf,2077601.0,2077601.0,190219.0,2128223.0,2128223.0,197302.0,2878328.0,2878328.0,272891.0,2538162.0,2538162.0,243534.0,2979652.0,2979652.0,284057.0,3426452.0,3426452.0,328798.0,3855710.0,3855710.0,372657.0,4169702.0,4169702.0,398288.0,3358835.0,3358835.0,320431.0,3364185.0,3364185.0,320102.0,1597290.0,1597290.0,150557.0,2014566.0,2014566.0,191211.0,34388706,34388706,3270047.0
2023,2167,False,New Madrid,"Associated Electric Coop, Inc",924.0,MO,WNC,SERC,1,Electric Utility,22,ST,DFO,DFO,AECI,barrels,2728.0,2728.0,274.085,3516.0,3516.0,337.957,3252.0,3252.0,308.843,2758.0,2758.0,259.841,1935.0,1935.0,181.605,2170.0,2170.0,194.389,1405.0,1405.0,131.729,6897.0,6897.0,641.602,3557.0,3557.0,326.187,3128.0,3128.0,297.189,3469.0,3469.0,335.411,2824.0,2824.0,274.435,37639,37639,3563.273
2023,2167,False,New Madrid,"Associated Electric Coop, Inc",924.0,MO,WNC,SERC,1,Electric Utility,22,ST,RC,COL,AECI,short tons,6865809.0,6865809.0,689733.92,4796456.0,4796456.0,461003.04,2413758.0,2413758.0,229260.16,2867979.0,2867979.0,270230.16,2047399.0,2047399.0,192201.4,3287664.0,3287664.0,294547.61,3308082.0,3308082.0,310085.27,4270090.0,4270090.0,397216.4,4716897.0,4716897.0,432503.81,3542584.0,3542584.0,336560.81,5117994.0,5117994.0,494820.59,6164315.0,6164315.0,598977.57,49399027,49399027,4707140.7
2023,2167,False,New Madrid,"Associated Electric Coop, Inc",924.0,MO,WNC,SERC,1,Electric Utility,22,ST,SUB,COL,AECI,short tons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,2168,False,Thomas Hill,"Associated Electric Coop, Inc",924.0,MO,WNC,SERC,1,Electric Utility,22,ST,DFO,DFO,AECI,barrels,2334.0,2334.0,240.947,4522.0,4522.0,460.2,3275.0,3275.0,337.02,2517.0,2517.0,260.272,5327.0,5327.0,544.089,1646.0,1646.0,161.031,423.0,423.0,41.473,0.0,0.0,0.0,14829.0,14829.0,1431.664,18869.0,18869.0,1868.88,4898.0,4898.0,487.198,0.0,0.0,0.0,58640,58640,5832.774
2023,2168,False,Thomas Hill,"Associated Electric Coop, Inc",924.0,MO,WNC,SERC,1,Electric Utility,22,ST,RC,COL,AECI,short tons,7182698.0,7182698.0,741381.05,6341417.0,6341417.0,645400.8,6541097.0,6541097.0,673090.98,4662760.0,4662760.0,482224.73,2922016.0,2922016.0,298432.91,2593492.0,2593492.0,253663.97,3021341.0,3021341.0,295972.53,2562203.0,2562203.0,246920.0,2875297.0,2875297.0,277588.34,6561647.0,6561647.0,649901.12,7865303.0,7865303.0,782345.8,5906450.0,5906450.0,584888.0,59035721,59035721,5931810.2
2023,2168,False,Thomas Hill,"Associated Electric Coop, Inc",924.0,MO,WNC,SERC,1,Electric Utility,22,ST,SUB,COL,AECI,short tons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,2240,False,Lon Wright,City of Fremont - (NE),6779.0,NE,WNC,MRO,1,Electric Utility,22,GT,DFO,DFO,SWPP,barrels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2023,2240,False,Lon Wright,City of Fremont - (NE),6779.0,NE,WNC,MRO,1,Electric Utility,22,GT,NG,NG,SWPP,mcf,4677.0,4677.0,361.49,3418.0,3418.0,264.136,6446.0,6446.0,498.062,6216.0,6216.0,480.315,17521.0,17521.0,1353.857,31588.0,31588.0,2440.862,29415.0,29415.0,2272.883,29113.0,29113.0,2249.58,12778.0,12778.0,987.362,8304.0,8304.0,641.647,9112.0,9112.0,704.09,9716.0,9716.0,750.716,168304,168304,13005.0
2023,2240,False,Lon Wright,City of Fremont - (NE),6779.0,NE,WNC,MRO,1,Electric Utility,22,PV,SUN,SUN,SWPP,,508.0,508.0,149.0,935.0,935.0,274.0,1174.0,1174.0,344.0,1672.0,1672.0,490.0,1825.0,1825.0,535.0,1812.0,1812.0,531.0,1703.0,1703.0,499.0,1539.0,1539.0,451.0,1249.0,1249.0,366.0,959.0,959.0,281.0,672.0,672.0,197.0,433.0,433.0,127.0,14481,14481,4244.0
2023,2240,False,Lon Wright,City of Fremont - (NE),6779.0,NE,WNC,MRO,1,Electric Utility,22,ST,NG,NG,SWPP,mcf,33875.0,33875.0,2966.965,20273.0,20273.0,1726.639,14859.0,14859.0,1276.551,16251.0,16251.0,1360.29,14503.0,14503.0,1179.342,21500.0,21500.0,1822.705,24018.0,24018.0,2023.521,27168.0,27168.0,2269.294,20261.0,20261.0,1703.771,15120.0,15120.0,1135.381,16224.0,16224.0,1322.392,17511.0,17511.0,1469.465,241563,241563,20256.316
2023,2240,False,Lon Wright,City of Fremont - (NE),6779.0,NE,WNC,MRO,1,Electric Utility,22,ST,SUB,COL,SWPP,short tons,455263.0,455263.0,39874.035,435919.0,435919.0,37127.361,466124.0,466124.0,40046.449,458361.0,458361.0,38366.71,384715.0,384715.0,31283.658,526989.0,526989.0,44676.295,589046.0,589046.0,49627.479,648206.0,648206.0,54143.706,530101.0,530101.0,44576.229,306465.0,306465.0,23013.619,496297.0,496297.0,40451.608,487226.0,487226.0,40886.535,5784712,5784712,484073.68
